vessel_id,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health,port_id,wind_speed_kmph,wave_height_m,visibility_km,weather_severity,port_id,port_name,current_queue,berth_capacity,actual_eta_minutes
V05180,1830.7978882445775,9.34545936072956,20.30297524143952,1.0912585502102536,18.54985580407157,0.9465099861323166,P009,6.7684216386633045,4.004473985894052,4.996665413652814,0.4347158405065136,P009,Haldia,5,16,6380.66
V05181,806.5468710758784,10.000500714970084,22.34160440602389,0.3961373674425399,12.662025584490221,0.9453346496188911,P013,28.716497142694504,3.910681939791547,2.658653812002572,0.6947040245063301,P013,Karwar,8,17,2664.14
V05182,1667.6533712853188,10.989583982375272,15.910222339117583,-0.8431136250362953,28.689449998971725,0.7344955583030546,P018,0.6048756180944048,4.944545375388181,8.205791691670758,0.37156928070674095,P018,Kakinada,8,16,4968.03
V05183,310.7065260789006,21.170301086177524,21.3459253784335,-0.4150003885004905,13.317588849345384,0.8644354454846683,P012,4.439606564378646,4.268037512278197,5.742671291336761,0.41407847396893105,P012,Goa,3,7,519.04
V05184,1874.0192548522075,16.73557510757508,16.205091111318907,0.8698944202193477,14.956288573427276,0.8461256906356973,P019,19.34254213183264,4.494297264200437,8.599634847641237,0.5210525419788641,P019,Gangavaram,9,5,3757.59
V05185,1515.2754691860403,8.17964108716553,14.570431844904286,0.7167935444613427,23.444943257559377,0.9541488798119186,P006,2.7159210591930494,3.3398159627256128,9.857765978250079,0.25265828854196976,P006,Tuticorin,14,6,6151.02
V05186,1885.6020659344583,19.449780967025852,16.943544242323938,0.2297471085169276,8.545272888381184,0.7823883497372994,P017,35.545235827479445,2.907089615565227,3.3740004363292346,0.6817783239192249,P017,Dhamra,14,13,3234.61
V05187,1369.4036054273877,15.20273303722845,19.489530539661462,-1.0656974917783146,8.744859384413754,0.8278833124858003,P006,29.99476245074256,2.752298962683943,8.347870519333757,0.5164768116330134,P006,Tuticorin,5,6,2990.61
V05188,758.6376673988826,16.684490204384566,20.356994957416156,0.9098678919435126,23.258930628636598,0.8814373134217401,P002,13.127412480806795,2.35206552378651,9.82014562736402,0.2916755805132215,P002,Chennai,12,5,1630.59
V05189,1879.4532864232087,11.639976138019904,14.064516571165834,-0.5773724143417557,3.857393675703238,0.8551735577923054,P006,23.900816575868138,1.5961665799409552,7.795496159219339,0.3895093479036916,P006,Tuticorin,12,6,5368.54
V05190,587.355213802898,17.38029788269976,17.712444276452594,0.8147938169974873,24.6889356087907,0.9865102824080656,P017,28.621069410124093,0.19986626266783203,3.967751281636027,0.4201800859797092,P017,Dhamra,10,13,1154.15
V05191,697.7364180203784,24.645605075775308,23.4678048593676,0.44269909728677637,18.75525024929545,0.9881971983198379,P019,30.215967545116477,4.026573796832927,9.171886158148016,0.5871602054103996,P019,Gangavaram,0,5,935.28
V05192,1416.5764151033936,9.248559747097945,24.597319301880876,-0.7074891550694454,16.17251299209813,0.7244717472353208,P018,15.827038179515123,5.405767168354293,8.345782124571208,0.5517392171940133,P018,Kakinada,8,16,5019.8
V05193,1542.3667840745031,12.82659579429532,11.863217550127226,-0.86289231560203,6.873281465396445,0.7893540976884507,P011,35.95200882944772,5.582894625728537,5.594475372074729,0.8198235559015519,P011,Mangalore,0,15,3928.73
V05194,1862.33679350585,12.130959078634106,11.278129817126805,-1.1072702302268436,23.591045080332265,0.7022604447134712,P003,37.67138920187898,3.4833702402081697,6.580541290056048,0.6773277488982135,P003,Kochi,1,6,5015.86
V05195,449.3646976596085,12.225338282770053,19.503655768287025,-0.7741612902356527,24.148592685262475,0.8253581045514049,P019,7.828610049040696,0.5648196495671611,7.775377461325074,0.1604331945683829,P019,Gangavaram,0,5,1202.62
V05196,1606.0961686774867,14.438008078611414,15.049626058998545,-1.02651293265258,14.488256036295535,0.8986417158643808,P009,36.44955198956438,5.271985842254737,2.9961656916815054,0.8560379288789962,P009,Haldia,4,16,3648.65
V05197,1490.1648041240787,21.90786634065085,8.41177975310833,0.3511537433632541,11.675069245716264,0.8413854343257594,P013,28.50722044009367,4.486469294055418,9.415871499682467,0.5958527273443152,P013,Karwar,13,17,2273.76
V05198,174.39938469451585,23.518597729394585,13.89665180100383,0.2963493569317608,7.384855125718195,0.720154562068043,P008,35.52552256549529,1.5084663252910817,9.899552897923916,0.45782858938254667,P008,Paradip,3,10,283.17
V05199,805.0851253599036,11.437656486802545,21.71466063902829,0.2585161803983915,22.627020512675248,0.7587868712500788,P003,16.990170729755537,4.821269645423097,4.644259722833918,0.5984344892024169,P003,Kochi,3,6,2338.02
V05200,601.3926412671923,17.230148945117918,21.556257816514105,0.4256694276745152,19.183557693801184,0.7519874044901339,P006,26.447901662810416,2.8320476884202224,7.720679773546109,0.49886860038519687,P006,Tuticorin,10,6,1255.67
V05201,643.7563274903592,18.827282526813164,16.409647529881894,0.9443536018936989,6.198930881005732,0.8533384869276771,P020,9.415191130089845,5.325558670033962,5.370437800418466,0.5417803999614599,P020,Sundarbans,1,7,1138.45
V05202,1966.7464151316667,16.87106706418536,16.033824893088102,1.2406581346494105,23.834042390547022,0.9033040047228678,P016,30.044070095867625,1.4856655965837064,2.221881171959862,0.5550474506250594,P016,Dahej,1,14,3801.54
V05203,1303.4159562858595,15.379298701347633,17.851626521384418,-0.8088733862947136,26.466159400753785,0.7948976269451855,P014,23.269340125883645,4.80543552376394,9.669735068199731,0.5596610681457711,P014,Porbandar,5,11,2797.99
V05204,1449.4685076973242,11.263583599607044,11.729744079580792,0.26332347050677707,1.7774178824473763,0.7391380193030906,P004,19.237804475576077,4.271461894605066,3.1385737913274347,0.6143706952362165,P004,Visakhapatnam,8,18,4224.63
V05205,1954.4043927642679,16.299729106387055,16.942741623146244,-1.2649913362581855,23.17261914072124,0.9395792944217707,P010,27.70726441091722,0.08664703439209354,2.599548144115067,0.43085815018634377,P010,JNPT,10,16,3937.42
V05206,785.5434757923955,14.820652071092592,8.187788120963022,-1.1395726849332146,25.584058002829575,0.957508551044778,P002,22.093810845062297,3.380007653074122,8.697513455474853,0.47232168287940074,P002,Chennai,11,5,1865.04
V05207,1613.5883284829715,21.524577162538584,16.08451243131327,0.46301793888417153,29.74523698423641,0.7829464640334252,P001,30.614194886923375,4.293205667745459,2.270940102410563,0.7469368580040531,P001,Mumbai,8,7,2528.33
V05208,897.335378443766,20.98127410577092,13.712867786260073,-0.04025831492864751,7.128044968121008,0.8262243107083623,P017,34.33744267260972,0.9384647319163824,7.5030963558487755,0.4558768150702138,P017,Dhamra,7,13,1438.52
V05209,1745.5906600392104,10.277977580496401,19.472783300362213,0.7749962605033014,11.130096156427584,0.7245793307879396,P011,32.024252178196136,3.1913936127437594,9.44060842976372,0.5441899273696043,P011,Mangalore,9,15,5565.65
V05210,402.2822055570412,9.504823893572148,18.852010930594666,-0.22296755702828586,28.985732766026373,0.768309178958188,P009,12.300265260436888,1.8244674614723286,5.249492937856936,0.3396439579453854,P009,Haldia,8,16,1420.64
V05211,1897.9880452753453,23.43861703486755,14.474209963107754,-1.1172047795011857,2.820466508807533,0.9301001134150553,P010,39.04476854254543,4.177517489865458,2.54681170517886,0.8180126173129075,P010,JNPT,3,16,2662.03
V05212,476.60483140121534,17.103642612396463,8.123640685136056,1.1161609614924766,15.711235317442624,0.8095593668822625,P011,25.98965051650074,3.2408388773187102,3.746339760622381,0.6010256351071405,P011,Mangalore,2,15,936.42
V05213,686.1299886128164,22.582615933804043,12.288651699714329,-1.2513345865640333,15.202337395136631,0.8814076796205257,P015,12.93865904335469,3.7287479659299905,9.586592912234188,0.38623792991752914,P015,Hazira,14,14,1060.66
V05214,1524.574856508222,8.98856904962882,18.766913453215757,-0.9331060723938539,18.19643216643491,0.9838553441149851,P002,1.7032350110641925,0.435239023929723,5.723088303319854,0.13158651897289306,P002,Chennai,13,5,5655.6
V05215,817.822526052543,16.950765480867716,9.230346831297577,-0.669069402114447,9.923778445388702,0.9170913537463283,P017,39.523856388112996,0.8267708411880492,6.33087993706271,0.5237390212190791,P017,Dhamra,13,13,1642.1
V05216,1236.012184694571,17.17025074779602,9.829921171168886,1.4858418211962805,27.777542660153742,0.8360356553841259,P011,23.9606957377109,3.3125350841428016,3.2484888340870652,0.5954728529715545,P011,Mangalore,12,15,2404.57
V05217,916.9183270853856,22.63193455321655,18.99959541764048,-0.24942053947204834,8.101837828772183,0.810064093109732,P011,9.101610500273738,1.0870372921440137,9.344135193294914,0.17660255394644003,P011,Mangalore,0,15,1325.46
V05218,1497.6213773250745,9.659369969905027,20.84804581613797,0.005125591434344656,19.490865527532073,0.7571581044882897,P006,19.64495204470719,2.992147027252788,6.137042871823701,0.4731851314941171,P006,Tuticorin,5,6,5096.91
V05219,495.24594211879116,12.087574582490458,13.466345036216106,0.8090902529216053,14.877810682648086,0.9268420218941729,P005,15.901619211238064,4.14017579356605,6.23088513395231,0.5104102090044045,P005,Kandla,5,9,1378.94
V05220,163.99307511191017,14.911151336079223,16.32444211378155,0.409246756016441,8.000203574402397,0.7337275657478622,P018,38.05460958789916,4.858630253444571,6.6083779765423305,0.7722872199111165,P018,Kakinada,1,16,393.88
V05221,634.8623250724792,22.719305082139016,24.077093204722196,1.0242620758240002,5.66561387167281,0.7184181071136521,P014,19.706437806971287,0.8580408360489185,8.139000610723025,0.2914870882585136,P014,Porbandar,10,11,979.86
V05222,974.901896493439,23.96101635619964,24.07424055699148,-0.04069962423631868,28.69686372772977,0.7314486025792178,P005,19.3867066196241,4.451273202961657,3.623623940851897,0.6181461342433135,P005,Kandla,13,9,1434.11
V05223,377.6391017757232,24.876318533091673,13.227547165878311,1.4165330624796661,16.838743847873577,0.7728716160594187,P016,31.78398830889138,2.1791165065963143,9.538636377768924,0.47234158930662296,P016,Dahej,14,14,575.07
V05224,741.854714829958,24.306289269794867,21.76979387529053,0.8904370847589238,18.12572736673325,0.8881370244610153,P014,15.636462586546251,4.073597819968216,3.403240254773568,0.5598730087678723,P014,Porbandar,0,11,1010.08
V05225,829.9668856724586,8.101009849354025,18.097048897716597,-0.29590383506020457,23.48686377125935,0.9583990400013511,P018,7.860733935070066,0.8717077957869159,3.5793200236888154,0.2651347919293854,P018,Kakinada,9,16,3362.56
V05226,161.9140951921334,8.811041804715824,24.58323638695646,-0.35618453116425597,2.4367997579934952,0.9977867209183304,P002,30.735948077170537,3.0910510903793345,2.09926542050359,0.6714442450535892,P002,Chennai,1,5,627.58
V05227,1187.449133959199,10.509315925679008,16.119430685088638,1.2884735761326533,21.412928033903363,0.9194452443430098,P007,36.404345518020264,5.025373652968612,2.157473770371423,0.8559188899706817,P007,Ennore,2,17,3696.55
V05228,1774.4696845440105,13.930655645094642,21.170016756264545,0.5532469074441515,4.954204127169612,0.743793128704186,P008,1.8290499531840254,0.6385885179088238,5.430733113341103,0.15224840512560645,P008,Paradip,9,10,4195.56
V05229,345.8986802584522,22.108606526778296,21.05833120345281,0.3643009035769158,22.21443255229368,0.783311427438847,P011,34.39600243652391,4.966084549143428,3.4637739931258924,0.8057568477789497,P011,Mangalore,1,15,543.71
V05230,1215.7256261329524,23.17515532070317,16.456358749762295,0.7734919123014325,4.239860148821318,0.739596023282011,P017,17.514527832699226,2.7166103744846337,3.6952143964738777,0.4823483486964903,P017,Dhamra,11,13,1775.16
V05231,1346.2414495761502,11.176184907007912,21.525711943054233,0.18250148433513447,24.974810996207886,0.7346655344541352,P005,11.56533911517791,4.939629616334605,9.903426701040152,0.4468934982199498,P005,Kandla,14,9,4019.82
V05232,867.7026268176122,18.534290577535046,12.43768566621894,-1.02249968074282,20.430487821810374,0.8703197945624148,P011,1.567213486619039,5.750326260218406,9.43451230415457,0.4103369727976594,P011,Mangalore,12,15,1582.22
V05233,1417.1402953603265,23.595153746109702,10.07830161693389,-0.5423536137647067,11.576708665572612,0.9720169170720554,P012,8.220910794304457,0.9579156558091675,4.579627897221688,0.25447759371922196,P012,Goa,14,7,2074.56
V05234,850.9265098074735,15.883439510832453,15.227783659140377,0.17383459112690947,10.765033317077503,0.9052979084005917,P004,13.314792036738403,4.047417656356481,4.74526238151229,0.5080705164942371,P004,Visakhapatnam,2,18,1761.33
V05235,1034.042711555998,9.760240723197327,24.04172116277094,-1.4454965372184991,4.468411906677588,0.94019505917811,P020,2.8273697036772916,1.4105787232143632,4.336786958062298,0.2355765394231512,P020,Sundarbans,3,7,3467.5
V05236,64.33843688113261,15.782832051438625,16.51265833944299,-0.18794788511031646,27.121600672983497,0.8524290284071224,P002,7.551602598146623,0.8133256522210603,9.05784857618448,0.14858076460584735,P002,Chennai,4,5,190.43
V05237,1398.8542225626431,14.388513338896974,18.79940535699776,0.7674086378278102,3.5558781854643726,0.8425963313961368,P018,29.473617696085125,3.7684955762840913,2.7862873937579202,0.6902434675046322,P018,Kakinada,7,16,3202.94
V05238,1339.6182239422126,17.82018593312212,18.61076175043388,-1.0072979864511828,14.162321655873768,0.9812453698562984,P004,27.474432649317855,0.6479017946916552,6.672688198470679,0.38448401550320865,P004,Visakhapatnam,5,18,2464.4
V05239,124.8817107863719,15.457197634920762,10.253738743582018,-1.3063231495292829,7.095553643694105,0.9165893914196672,P017,30.793556689570153,2.791035420744228,3.4904201625681566,0.6241961916939537,P017,Dhamra,0,13,283.81
V05240,768.0877094205096,8.294880756513205,14.635047000412575,1.0080874221830953,29.88982524057078,0.8378023331826799,P020,6.610311212939237,3.8157260420970056,8.06522471451763,0.3591803539788402,P020,Sundarbans,11,7,3111.48
V05241,1959.1120895437514,24.89796146803241,20.01796253967187,0.3518216053900858,17.575321545560946,0.7997747339534694,P012,1.721206661117698,2.997784367767937,7.050877887380582,0.27604680004809445,P012,Goa,13,7,2676.93
V05242,870.4362970088027,17.240184041419706,24.523831675872348,-0.9702630825316081,4.487535101730384,0.727938247935362,P013,18.743594849563774,4.18241566423189,5.1027489112776765,0.5642086812188769,P013,Karwar,13,17,1709.4
V05243,1028.7935400070915,16.051722843238363,10.856301551049444,0.9189149417495805,20.026919928654213,0.9462948733158606,P012,13.711389404286148,4.8084720177991525,2.7848723663907045,0.6019812479016576,P012,Goa,5,7,2139.49
V05244,1824.3638084114511,24.228495315568917,14.977512135764977,0.47438841446163704,29.74827051667654,0.7507971078697993,P006,31.069323198151395,5.233478536487369,8.139270133509145,0.696806398410489,P006,Tuticorin,12,6,2590.34
V05245,1448.660657938225,10.649626248980312,9.616594596646399,-0.4976421910546853,18.15129841846122,0.854504748793141,P002,21.553070369178737,3.3592335343954405,2.616290353889079,0.5871537989070351,P002,Chennai,1,5,4442.43
V05246,1185.036755692236,11.21703924326922,12.120399814037352,-0.37141118411478224,13.721372836685836,0.8911837718076144,P016,37.24721239617698,1.6597828254075369,4.189940803972388,0.5993254962428245,P016,Dahej,5,14,3466.42
V05247,1605.7191286150914,21.73625073406732,14.404908836544553,-1.032335510438855,8.798103648559639,0.9232234315792487,P013,2.4482556384724807,3.057971208914384,4.029161845277529,0.34776406674013316,P013,Karwar,5,17,2424.44
V05248,1735.5142195891478,12.434128360425149,17.190935215189956,1.005766782626221,2.7637024448630387,0.7250030674349478,P004,14.547054611725216,2.32613164429145,6.628199562174937,0.36798199782651675,P004,Visakhapatnam,10,18,4577.29
V05249,940.9317398876703,21.586860806955958,11.919636998064377,0.02701995493122622,6.8473889696966275,0.7032058416935885,P016,16.20962405741303,1.3555535374990513,6.10986449033111,0.3302691866007782,P016,Dahej,11,14,1481.07
V05250,976.461311617079,12.616069209444543,11.868565240037658,0.1710572299309816,16.608623386946213,0.9118025487533741,P015,5.035577362401158,3.1744039591426807,4.237942272003244,0.37722385879345877,P015,Hazira,0,14,2522.35
V05251,802.7993245210798,8.564189713825025,21.223109645383467,1.1504757455932433,22.61357095948747,0.8363173824279297,P013,23.320635259670006,0.13592917651981185,5.443001303718654,0.3334082716236478,P013,Karwar,14,17,3102.86
V05252,1935.076973035998,16.789250306074173,24.364908270096983,-1.4525081506407183,26.33792670688949,0.7543406079694919,P010,1.6080977891633186,3.63338939673927,5.490932962530138,0.3484882784236485,P010,JNPT,3,16,3765.56
V05253,1409.4741958661832,11.343669380156644,13.501420451774756,-1.2992308124301237,23.811367511180112,0.994608223616855,P018,28.509005142078866,4.92962276014237,6.5884760412633705,0.6819620479383459,P018,Kakinada,9,16,4079.87
V05254,212.28497910574097,20.88338697985201,19.695864316806563,-1.015263054420555,3.7639560411725306,0.9374062465757537,P003,1.4977264306209115,5.996614323230864,9.185909831938082,0.4310333558828384,P003,Kochi,14,6,484.76
V05255,1732.771265460386,18.900393764946518,12.387367843084652,-1.4098865607355633,23.203796550391402,0.8735539183481136,P004,34.9388822377403,5.530074448584034,3.135460035636374,0.8553512515702779,P004,Visakhapatnam,2,18,3007.55
V05256,987.0918846307227,23.7012453556246,23.775188334415745,0.47446846987319846,17.448136384374166,0.9106321278687064,P016,2.601078863146049,0.5388954964667183,6.461573586867651,0.13270568332522203,P016,Dahej,7,14,1386.82
V05257,184.07011752385057,21.31080207351751,19.43934012281177,0.40163840456496214,14.07322672514471,0.7465070369341256,P004,18.253976593802225,0.9745762781922978,2.1470335786187764,0.4045708462451333,P004,Visakhapatnam,3,18,312.11
V05258,1121.9486475684566,11.073191232292356,21.645506528838688,-0.8675942912130432,17.182923554162418,0.9886675585200615,P019,6.215415952874355,0.8318677371596104,7.585765043729994,0.16589670779811772,P019,Gangavaram,11,5,3419.97
V05259,863.4703440026191,21.602690023301538,8.839018734385801,-1.0517806653399158,0.24225986317462533,0.9989101237141834,P003,5.324889806017112,3.350109317044203,7.123151393258361,0.3341264913312841,P003,Kochi,9,6,1395.01
V05260,1761.6113394821184,18.909529761838396,18.17460146009062,-1.0629458958401798,2.031907289130804,0.894533652921631,P007,28.848627567918722,0.27561579710665574,7.552125424955267,0.35581815365385894,P007,Ennore,13,17,3078.92
V05261,447.7894770383054,19.372177909930624,16.969409633092496,1.359724239955927,15.775478372189436,0.9004937804328256,P005,30.970041677700372,5.621956403269315,5.799542209059,0.7685066661471114,P005,Kandla,6,9,815.9
V05262,1661.6059885097568,22.148469061492527,12.980947417496044,0.5805135858742245,5.208577484446728,0.9113375577206181,P013,29.567963483397964,0.37102002171696613,3.49486728161678,0.4505169573161084,P013,Karwar,2,17,2454.62
V05263,1137.4929478116328,17.755009176211985,12.461309745974408,0.2562864853952378,16.366228564003,0.8997358670316302,P001,16.15967405059132,2.3475033320559566,5.584648471492254,0.406403993213132,P001,Mumbai,9,7,2168.92
V05264,156.49009126626464,15.92205974400122,17.860421639388484,-0.5325393845847172,10.626407156244454,0.8315622485326636,P003,39.631441485156415,5.363818905006266,2.1887842304030425,0.9101266572439211,P003,Kochi,6,6,412.46
V05265,1945.098337584695,18.822897601098376,20.010255795122827,-0.20087040627363106,27.22236062024258,0.8622028711662663,P016,13.598756703460225,5.690269922956303,5.051485859527949,0.61430917804113,P016,Dahej,1,14,3376.07
V05266,1049.5997260012398,13.065276292292104,8.563936869598212,-1.2317823564023769,28.49050281913361,0.7848178592470519,P001,9.811182445810559,2.7917447131549293,8.708601006520265,0.31005611853802895,P001,Mumbai,12,7,2723.41
V05267,617.2098657515859,11.104151228480688,17.645826892702974,1.4944556641650042,29.393523392055585,0.8340543749146342,P006,39.86021686585049,2.9305892828866007,4.708691777080056,0.6998009519760104,P006,Tuticorin,12,6,1948.4
V05268,965.3433418790532,18.48199324721119,10.897811992092688,0.7652563907149044,26.96813987648456,0.8308309917988504,P018,39.09107221120533,3.8170625621786547,6.734033619150524,0.7107008872076199,P018,Kakinada,14,16,1772.75
V05269,1722.8226778591036,11.97542227445312,10.386166433563709,0.36435947048468353,29.576725535769988,0.7864421266940053,P009,23.67343897938952,2.4458328109089056,4.088920667769072,0.5180114971657741,P009,Haldia,4,16,4699.88
V05270,644.5610925508738,9.358556858892314,18.593031297609635,0.2633015856836467,21.184413772180854,0.9360114458461691,P006,8.361567131460191,1.9479678264807418,3.073741341405782,0.35200536625186907,P006,Tuticorin,4,6,2284.46
V05271,425.7189731490656,8.009421137949317,13.284791992697041,0.012943116099517482,28.816268397031543,0.8229016013129041,P016,9.53995395678822,4.436562072879559,6.167380187349084,0.46782274067953783,P016,Dahej,3,14,1755.97
V05272,301.6889315152188,18.341429823801143,15.494963963292689,-0.7277177169759125,19.253773963704813,0.8655145836900422,P003,20.835417803711064,3.57214982809369,2.2861133649095793,0.6007752326118317,P003,Kochi,3,6,586.29
V05273,630.8258268609119,14.156529319164026,14.11997976047614,-0.8208287896207989,24.276426206571607,0.7468271569557866,P020,31.04412817064145,2.89002656758157,9.235841001483344,0.518392899515519,P020,Sundarbans,13,7,1580.76
V05274,1571.0937697280847,20.78928650144875,19.0217174425929,0.14859737156767316,3.957299781711309,0.842490070054184,P019,3.098165776121462,0.6047240106909708,8.217455727013022,0.10694747726701892,P019,Gangavaram,5,5,2517.85
V05275,969.6714121307602,14.37799877132274,15.992036023129971,-1.2893975563261448,20.47798762807674,0.9284365993610417,P015,27.506816021494306,0.41316972002962005,9.983352536770806,0.3029457574815016,P015,Hazira,1,14,2201.16
V05276,493.58912720240295,16.262058620049856,24.378797254645107,-1.2765876033943928,27.93309928005779,0.8333576917320773,P017,4.124433972980599,3.0648913526307955,9.945478098234396,0.24666086794050446,P017,Dhamra,2,13,1006.63
V05277,374.06074923901093,14.920444537861544,13.99050690480991,0.18244080948105035,16.20144724598288,0.8673224151541605,P010,33.76442977639326,3.7165903191058867,7.831888359602666,0.6287792185122718,P010,JNPT,12,16,881.38
V05278,698.8224791952392,19.059771448858882,20.5848337844682,1.2594361446307176,5.604591405909277,0.9105119752349671,P015,21.284728889852566,3.9450703445812643,8.213527518748002,0.5115814281623166,P015,Hazira,9,14,1245.34
V05279,1882.8525271271324,14.054365754254459,12.373973648911758,1.2428155533895637,15.806656821750044,0.8166926723851087,P018,39.58776361877365,5.369340647531832,6.22473222422426,0.8293390348720402,P018,Kakinada,6,16,4394.97
V05280,718.9020895505475,24.38405004901925,16.6488025746445,-1.467515098017623,21.20822982178465,0.8059847657724161,P015,30.11928928912681,4.897349181748027,3.7483477045746065,0.7527158842496444,P015,Hazira,13,14,1041.21
V05281,1976.841948111539,23.914498772175012,17.39368578233327,-1.1778173530576508,23.093654972921936,0.7257225874213785,P015,19.889146295241392,0.8445734332227002,8.467263978860515,0.2858510789233837,P015,Hazira,10,14,2740.47
V05282,996.1993887424445,22.416474345173782,13.594857778066448,0.249233081276085,15.711060297959516,0.8746817183089675,P005,5.647085977651929,4.766585753099413,4.157548913317188,0.4910922650501364,P005,Kandla,9,9,1519.5
V05283,399.36964066579424,23.64510459973672,16.020268991514694,1.0454271654184923,6.5210407265595025,0.9120875647189357,P009,21.695826109437732,4.057818858878444,7.1998804805593055,0.5434819087417542,P009,Haldia,12,16,612.02
V05284,1787.7231789973432,15.635374703809648,12.747736844274367,1.3633472599704861,27.80066365736242,0.8743757384516809,P020,4.577789444489375,4.968173366770052,7.847015472864805,0.42004914277226785,P020,Sundarbans,4,7,3756.18
V05285,947.6929776129124,17.119316745421365,8.102013288457695,1.0817466781373377,23.208522493600714,0.7850576035275956,P020,36.20649599528358,5.060127589463455,6.514330703764758,0.7691201851751045,P020,Sundarbans,3,7,1850.84
V05286,1433.8591198338227,20.615574073490155,11.666021127843939,0.5328394058893675,8.120652018528121,0.7787010628895581,P013,9.20270997162557,2.073195502797363,7.301820135429406,0.2842037305274918,P013,Karwar,8,17,2298.93
V05287,1968.237587257846,19.8344807239552,19.901090932384413,-0.8984247672322927,24.354387521891233,0.7478462839618331,P014,34.61466720736462,1.5796131783542637,4.34329099000136,0.5645883974972365,P014,Porbandar,7,11,3280.1
V05288,147.8419331239493,23.141536125293,21.10637141625141,-1.282135578063113,10.435879485541774,0.7140972492970639,P010,12.156102266692255,3.315804169512818,8.084124329854305,0.380932147370691,P010,JNPT,8,16,259.84
V05289,238.55439158575592,20.17762746336382,12.763448741361639,-1.3574526519430659,9.372940340051422,0.8280634108678571,P010,8.875942690521157,1.791646128282754,9.548384817664829,0.2172348057707653,P010,JNPT,7,16,422.67
V05290,1454.8906458523745,24.96404003988383,14.936730979907223,0.3362303538762341,25.892298820414325,0.7481560963755591,P019,12.16944554913347,2.0981120401761277,5.872045289238349,0.34412768571830965,P019,Gangavaram,12,5,2052.5
V05291,599.5587564261704,13.924598597137047,8.635216222356389,-1.391434187953927,26.19705620451364,0.9072393102972697,P009,28.302166289601093,0.4149603925184657,2.967820589098566,0.4513292772819373,P009,Haldia,1,16,1415.95
V05292,409.38772405269316,22.160961618070104,12.03006931866057,0.7177198693966518,11.954442084569374,0.9885199028509282,P011,21.008622759765526,5.948182351160101,6.957746543164758,0.6674767868117002,P011,Mangalore,3,15,630.97
V05293,126.75566564847252,19.859791988155294,21.246727817329088,0.6374122120529071,0.26768415244693533,0.7220444666755061,P001,4.298899495324404,1.8557817565249894,4.731303301389917,0.27208171269377834,P001,Mumbai,2,7,243.2
V05294,92.60108837309352,19.753569568655315,18.301766594505974,-1.2611675256699633,5.596968641999757,0.9678867351013026,P008,5.482360690373853,4.680439918340005,5.352844506328096,0.4597960446665103,P008,Paradip,9,10,220.95
V05295,1560.2469260835921,13.539205112364982,11.498098873224315,1.2198670951103838,27.27888984673676,0.8973148265492515,P017,15.141186905460042,5.958949767842148,3.213001296778799,0.6844151609751677,P017,Dhamra,9,13,3799.63
V05296,312.1451833706225,21.355230471191383,12.376513917081347,0.06578786587590679,26.962480111651733,0.9580836942128425,P009,13.54174073254734,5.814756099623704,7.006301086430336,0.582941792238447,P009,Haldia,0,16,492.71
V05297,962.0552011437443,23.306392379909184,21.885634390822524,1.2133157020131948,13.600342442803427,0.7464876553578916,P012,34.06941645624055,3.803298901524543,8.29799746307646,0.6282874754025125,P012,Goa,3,7,1392.02
V05298,1231.4987895999918,11.71532384584957,11.554431450063314,1.2048301685649663,9.123501218276358,0.9719446085655862,P011,22.89012761959293,3.231968699901404,8.131519561316338,0.4817354649630295,P011,Mangalore,6,15,3445.15
V05299,885.2860111092502,18.63344623098397,13.68068133940123,-0.9088978083386451,9.08244876315515,0.9873615464374967,P001,7.468599443527175,1.855658969068916,9.951053743496598,0.19937551750326757,P001,Mumbai,4,7,1579.99
V05300,102.85797205565456,14.666292094747178,19.294097758128956,-0.3582671161911457,26.915844078856143,0.9720142326857337,P001,1.133719966034481,5.1690403609065605,3.697574709481251,0.48198839619782385,P001,Mumbai,4,7,277.08
V05301,1577.8279300464224,24.82231802801291,17.538910557037337,-1.0961209994885512,9.741999329265495,0.9356498894329875,P012,4.094524223187723,2.0279708661260276,9.313139255219504,0.18988051486922233,P012,Goa,12,7,2170.47
V05302,70.50078785622429,16.140157869138587,15.834793488974842,0.8249340304089623,15.347407792203287,0.7270912771780305,P008,28.01646733639845,0.6403427746381223,7.860949322353124,0.36563520522613013,P008,Paradip,5,10,193.4
V05303,1535.6852940360939,11.881442954548026,23.295598546655654,0.012374746613587728,21.930331517786936,0.7662193213927673,P013,33.883890681110834,1.7645903480584468,7.659884017786177,0.5032805829926147,P013,Karwar,9,17,4243.6
V05304,1791.9437628868393,14.491579628771152,11.735077866155878,1.286422726184946,6.284431248282565,0.9739405633322656,P002,31.301520116198624,1.8905839566545235,7.470067402959185,0.48965278354643743,P002,Chennai,2,5,4045.81
V05305,894.037846061486,19.115252626882643,20.604138144670998,-0.8753543553711679,7.615172447576809,0.7688272891680383,P015,31.595019023003637,4.310912234149082,6.306916449614789,0.6772060101810129,P015,Hazira,1,14,1549.11
V05306,1094.3078225407066,9.293519312942797,10.704085290509116,0.565102984557678,10.741856792853804,0.8043142096951259,P018,10.438437843242717,1.017251752346289,5.029197436341876,0.27161721319534227,P018,Kakinada,12,16,3875.76
