vessel_id,timestamp,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health
V023,176,0.0,24.48,23.95,0.93,10.61,0.97
V023,177,0.0,21.39,20.54,-0.28,10.12,0.94
V023,178,0.0,14.97,15.34,0.31,29.27,0.98
V023,179,0.0,15.27,15.72,0.99,26.97,0.72
V023,180,0.0,13.14,12.78,-0.2,5.08,0.85
V023,181,0.0,19.27,19.27,0.5,1.99,0.96
V023,182,0.0,23.96,24.2,1.14,3.94,0.94
V023,183,0.0,10.03,9.84,-0.53,17.57,0.79
V023,184,0.0,18.83,18.57,1.08,19.02,0.76
V023,185,0.0,13.71,14.41,-0.34,16.07,0.89
V023,186,0.0,13.91,13.5,-0.07,6.45,0.79
V023,187,0.0,9.06,8.66,-0.54,28.85,0.88
V023,188,0.0,21.39,20.48,-1.18,24.44,0.89
V023,189,0.0,11.25,11.06,0.12,25.31,0.72
V023,190,0.0,18.14,18.58,1.43,24.21,0.78
V023,191,0.0,20.06,20.59,0.69,24.6,0.97
V023,192,0.0,9.67,8.88,0.89,7.57,0.72
V023,193,0.0,14.82,15.46,-1.12,20.16,0.7
V023,194,0.0,9.87,9.57,-1.25,25.38,0.96
V023,195,0.0,20.84,20.33,0.07,5.53,0.78
V023,196,0.0,16.77,17.24,-1.22,8.9,0.98
V023,197,0.0,15.3,16.17,1.47,15.8,0.79
V023,198,0.0,21.44,20.76,-0.74,23.55,0.83
V023,199,0.0,11.43,11.73,0.7,3.75,0.78
V024,0,805.14,14.46,14.98,0.64,19.88,0.7
V024,1,785.85,10.42,9.86,-0.68,4.39,0.82
V024,2,768.67,9.28,9.78,0.86,17.23,0.73
V024,3,725.83,23.13,24.06,-0.89,21.14,0.95
V024,4,694.01,17.18,16.82,-0.06,15.37,0.82
V024,5,649.92,23.81,24.3,-0.78,17.57,0.91
V024,6,630.69,10.38,10.1,1.22,17.02,0.77
V024,7,612.01,10.09,10.12,0.14,10.03,0.89
V024,8,595.03,9.17,8.46,0.14,1.85,0.96
V024,9,575.74,10.42,10.76,-0.33,11.99,0.93
V024,10,545.2,16.49,16.94,0.02,17.79,0.93
V024,11,511.26,18.32,18.56,0.87,28.47,0.81
V024,12,478.28,17.81,16.98,-0.42,12.36,0.95
V024,13,447.3,16.73,17.19,-1.44,13.93,0.97
V024,14,425.42,11.81,10.88,-0.2,21.13,0.84
V024,15,396.12,15.82,16.16,-0.74,22.56,0.75
V024,16,368.85,14.73,15.04,0.99,23.75,0.92
V024,17,342.73,14.1,13.35,-0.85,25.95,0.96
V024,18,297.95,24.18,23.33,0.11,19.46,0.91
V024,19,262.86,18.95,19.49,-0.42,5.38,0.76
V024,20,247.67,8.2,7.9,-1.22,9.64,0.89
V024,21,204.69,23.21,23.89,-0.74,4.02,0.76
V024,22,159.31,24.51,24.61,-0.95,25.22,0.82
V024,23,116.18,23.29,22.81,-0.32,15.15,0.97
V024,24,74.01,22.77,22.92,-0.83,12.1,0.99
V024,25,40.06,18.33,18.89,-0.15,15.96,0.83
V024,26,3.11,19.95,20.65,0.02,14.43,0.8
V024,27,0.0,11.01,11.89,-0.55,24.02,0.91
V024,28,0.0,21.45,22.32,0.37,26.94,0.75
V024,29,0.0,18.65,19.2,-0.69,22.22,0.93
V024,30,0.0,22.13,21.76,0.54,9.13,0.92
V024,31,0.0,15.87,16.07,-0.25,4.86,0.75
V024,32,0.0,9.32,9.55,1.05,0.63,0.72
V024,33,0.0,15.78,16.25,-1.03,8.15,0.77
V024,34,0.0,14.78,14.23,-0.44,21.86,0.88
V024,35,0.0,9.38,9.66,-0.07,28.04,0.79
V024,36,0.0,20.34,20.81,-0.84,27.1,0.85
V024,37,0.0,19.54,18.83,-0.73,17.58,0.8
V024,38,0.0,16.49,16.24,0.42,14.61,0.7
V024,39,0.0,19.04,18.89,-0.47,2.82,0.77
V024,40,0.0,11.8,12.67,-0.2,1.26,0.74
V024,41,0.0,9.34,9.52,-0.94,14.96,0.81
V024,42,0.0,21.67,21.31,-0.13,21.64,0.83
V024,43,0.0,21.48,21.81,-0.27,15.12,0.99
V024,44,0.0,19.25,20.06,-0.96,14.5,0.97
V024,45,0.0,13.48,14.42,-1.21,27.08,0.83
V024,46,0.0,9.25,10.01,-0.74,0.67,0.74
V024,47,0.0,19.2,20.16,-1.17,13.86,0.75
V024,48,0.0,20.67,19.9,-0.78,5.89,0.87
V024,49,0.0,22.84,22.87,-1.33,16.9,0.94
V024,50,0.0,10.25,9.39,-0.94,22.38,0.88
V024,51,0.0,17.19,16.69,-0.5,28.98,0.77
V024,52,0.0,23.33,23.49,-1.13,14.02,0.98
V024,53,0.0,15.12,15.84,-0.73,17.13,0.95
V024,54,0.0,23.65,23.62,0.42,0.09,0.78
V024,55,0.0,12.74,11.93,-0.66,9.63,0.99
V024,56,0.0,19.37,19.22,1.46,4.6,0.84
V024,57,0.0,19.0,18.11,0.65,3.0,0.74
V024,58,0.0,10.71,11.57,0.55,19.66,0.87
V024,59,0.0,12.98,13.22,-0.27,4.36,0.91
V024,60,0.0,10.2,9.58,0.95,19.8,0.89
V024,61,0.0,15.11,14.9,0.57,22.2,0.85
V024,62,0.0,24.48,25.39,-0.26,24.62,0.86
V024,63,0.0,16.7,15.81,0.22,27.02,0.93
V024,64,0.0,21.37,20.69,-0.42,7.0,0.79
V024,65,0.0,17.85,17.58,0.18,13.16,0.79
V024,66,0.0,9.62,10.41,-1.47,0.05,0.95
V024,67,0.0,24.95,25.4,-1.45,6.8,0.99
V024,68,0.0,21.75,21.88,-0.79,0.43,0.71
V024,69,0.0,18.4,17.45,1.48,5.5,0.91
V024,70,0.0,10.64,10.72,-1.26,23.0,0.88
V024,71,0.0,9.46,10.16,0.14,27.65,0.97
V024,72,0.0,23.65,22.8,-1.14,29.63,0.85
V024,73,0.0,12.05,12.59,-0.71,21.82,0.95
V024,74,0.0,21.33,20.88,-0.3,12.4,0.85
V024,75,0.0,10.85,10.75,0.03,15.95,0.95
V024,76,0.0,16.79,16.26,0.49,23.92,0.8
V024,77,0.0,18.97,18.26,-0.47,27.28,0.97
V024,78,0.0,17.78,18.19,1.06,28.76,0.85
V024,79,0.0,17.55,17.38,-1.28,12.68,0.94
V024,80,0.0,21.68,22.47,-1.35,15.81,0.73
V024,81,0.0,11.41,12.21,-0.01,22.76,0.72
V024,82,0.0,15.09,15.43,-1.1,9.77,0.72
V024,83,0.0,19.07,20.01,0.98,29.24,0.95
V024,84,0.0,22.54,22.69,0.05,12.19,0.95
V024,85,0.0,11.1,10.21,1.34,0.11,0.99
V024,86,0.0,20.39,20.05,0.59,24.54,0.77
V024,87,0.0,21.11,21.71,-0.75,1.26,0.76
V024,88,0.0,11.41,10.54,0.68,11.4,0.97
V024,89,0.0,12.29,12.19,0.42,26.32,0.86
V024,90,0.0,14.35,15.08,-0.57,2.38,0.83
V024,91,0.0,21.35,20.41,0.26,17.83,0.98
V024,92,0.0,12.87,12.43,-0.18,10.71,0.92
V024,93,0.0,18.91,19.43,0.96,27.69,0.83
V024,94,0.0,24.74,24.17,0.64,16.02,0.95
V024,95,0.0,16.11,16.67,1.29,21.97,0.93
V024,96,0.0,9.14,8.55,1.42,20.8,0.87
V024,97,0.0,14.24,13.33,-0.39,14.97,0.76
V024,98,0.0,10.94,10.96,0.26,7.2,0.88
V024,99,0.0,23.31,23.25,1.07,27.82,0.73
V024,100,0.0,9.63,9.58,0.26,12.78,0.8
V024,101,0.0,18.9,17.9,1.4,6.96,0.98
V024,102,0.0,9.85,9.33,-0.8,29.88,0.7
V024,103,0.0,18.87,19.61,0.52,10.88,0.99
V024,104,0.0,23.19,23.06,0.22,29.03,0.99
V024,105,0.0,15.65,16.34,-0.59,11.15,0.75
V024,106,0.0,11.56,11.87,0.03,6.93,0.82
V024,107,0.0,14.34,15.32,1.06,11.64,0.97
V024,108,0.0,13.82,14.16,1.4,11.71,0.9
V024,109,0.0,13.03,12.56,0.22,29.38,0.84
V024,110,0.0,23.94,24.77,-0.74,12.05,0.89
V024,111,0.0,16.81,16.0,1.48,22.58,0.83
V024,112,0.0,18.51,17.68,-0.01,27.92,0.97
V024,113,0.0,13.74,13.8,0.59,10.2,0.72
V024,114,0.0,16.59,16.8,-1.48,2.87,0.76
V024,115,0.0,13.92,14.0,-0.62,8.29,0.96
V024,116,0.0,10.47,10.46,1.36,18.75,0.92
V024,117,0.0,15.33,14.37,0.44,18.96,0.73
V024,118,0.0,15.86,16.69,-0.88,13.83,0.84
V024,119,0.0,21.78,22.43,0.78,10.96,0.72
V024,120,0.0,13.94,14.3,0.61,28.95,0.84
V024,121,0.0,18.75,18.83,-1.05,13.84,0.86
V024,122,0.0,24.16,23.9,1.44,16.27,0.77
V024,123,0.0,11.26,10.54,-0.14,0.66,0.83
V024,124,0.0,24.8,25.14,0.78,3.57,0.84
V024,125,0.0,12.87,13.65,-0.96,13.76,0.88
V024,126,0.0,16.74,17.4,-0.81,11.32,0.94
V024,127,0.0,16.98,16.78,-1.41,22.6,0.99
V024,128,0.0,18.54,19.26,0.05,6.95,0.7
V024,129,0.0,19.11,19.09,0.85,20.84,1.0
V024,130,0.0,16.68,16.53,-0.64,14.31,0.96
V024,131,0.0,8.72,9.68,1.48,17.93,0.8
V024,132,0.0,11.79,11.34,-1.35,14.25,0.72
V024,133,0.0,20.21,19.96,-0.9,16.35,0.99
V024,134,0.0,19.82,19.8,0.83,22.12,0.97
V024,135,0.0,11.48,12.2,-0.6,28.23,0.78
V024,136,0.0,23.76,24.68,-1.06,29.23,0.73
V024,137,0.0,11.72,11.6,1.48,14.66,0.87
V024,138,0.0,19.81,20.74,0.85,6.72,0.79
V024,139,0.0,9.66,9.95,-0.96,7.72,0.97
V024,140,0.0,13.55,13.69,-0.31,2.22,0.81
V024,141,0.0,14.94,15.73,-0.53,11.38,0.93
V024,142,0.0,20.9,21.5,1.36,23.87,0.82
V024,143,0.0,21.97,21.98,-0.67,9.09,0.77
V024,144,0.0,10.46,9.83,-1.31,26.65,0.98
V024,145,0.0,17.98,18.66,-0.95,27.05,0.85
V024,146,0.0,9.14,8.42,-0.57,1.31,0.79
V024,147,0.0,9.02,8.49,-0.7,29.83,0.77
V024,148,0.0,12.07,12.44,1.08,11.61,0.96
V024,149,0.0,13.78,13.18,-0.51,18.28,0.81
V024,150,0.0,19.44,18.91,0.6,10.42,0.84
V024,151,0.0,17.48,17.85,-0.78,25.08,0.92
V024,152,0.0,11.98,12.93,0.49,13.57,0.75
V024,153,0.0,17.06,16.39,-0.21,12.26,0.92
V024,154,0.0,11.27,11.91,-0.52,13.32,0.93
V024,155,0.0,18.63,18.25,-0.34,9.17,0.88
V024,156,0.0,13.65,14.11,0.24,4.37,0.79
V024,157,0.0,11.76,11.55,0.05,15.2,0.93
V024,158,0.0,11.22,12.11,-0.47,9.01,0.91
V024,159,0.0,21.69,21.45,0.74,26.51,0.93
V024,160,0.0,8.58,9.24,0.82,20.08,0.93
V024,161,0.0,24.65,24.51,-1.3,13.83,0.71
V024,162,0.0,13.0,13.18,-0.57,20.56,0.95
V024,163,0.0,15.15,15.95,-1.26,25.2,0.95
V024,164,0.0,13.47,13.07,-0.58,24.34,0.95
V024,165,0.0,13.61,13.79,-1.08,14.06,1.0
V024,166,0.0,10.7,11.6,0.97,29.17,0.75
V024,167,0.0,11.63,10.66,0.67,19.32,0.75
V024,168,0.0,21.45,21.05,-1.1,12.68,0.73
V024,169,0.0,12.48,12.22,1.06,23.78,0.83
V024,170,0.0,20.32,20.46,-0.48,21.78,0.91
V024,171,0.0,18.52,18.76,0.55,11.54,0.96
V024,172,0.0,10.76,11.53,-0.47,3.75,0.88
V024,173,0.0,14.39,15.02,-0.21,20.06,0.79
V024,174,0.0,11.56,11.34,0.32,19.71,0.87
V024,175,0.0,24.8,25.18,1.29,3.54,0.72
V024,176,0.0,13.29,12.56,0.08,15.57,0.87
V024,177,0.0,20.67,21.61,1.13,3.55,0.8
V024,178,0.0,12.35,11.7,0.13,16.6,0.77
V024,179,0.0,20.1,20.57,-1.44,11.87,0.97
V024,180,0.0,16.85,16.54,-0.74,7.3,0.73
V024,181,0.0,21.89,21.07,-0.62,1.37,0.93
V024,182,0.0,8.67,8.28,0.22,12.29,0.78
V024,183,0.0,12.68,13.27,1.42,10.44,0.71
V024,184,0.0,8.62,9.14,0.16,23.51,0.91
V024,185,0.0,23.43,24.2,0.86,14.26,0.79
V024,186,0.0,16.62,16.62,0.33,5.58,0.9
V024,187,0.0,15.76,16.0,-0.78,13.03,0.76
V024,188,0.0,22.88,22.86,-0.83,1.24,0.9
V024,189,0.0,11.65,12.63,0.1,8.67,0.9
V024,190,0.0,12.68,13.32,-0.58,29.65,0.88
V024,191,0.0,22.35,21.5,-0.46,22.12,0.9
V024,192,0.0,11.3,11.01,-0.71,18.4,0.8
V024,193,0.0,13.25,12.67,-0.27,5.87,0.99
V024,194,0.0,10.63,11.45,-0.21,11.34,0.77
V024,195,0.0,18.81,19.18,-0.1,1.67,0.98
V024,196,0.0,24.67,24.53,0.34,13.51,0.8
V024,197,0.0,9.31,9.23,0.96,0.51,0.87
V024,198,0.0,22.97,22.41,-0.95,23.17,0.78
V024,199,0.0,11.26,11.02,-0.32,26.22,0.89
V025,0,1077.3,17.08,17.99,-1.16,6.23,0.99
V025,1,1032.35,24.27,23.63,-1.06,12.63,0.71
V025,2,996.91,19.13,18.29,-1.33,14.56,0.99
V025,3,968.66,15.26,14.97,1.49,15.96,0.81
V025,4,941.69,14.56,13.95,0.04,13.17,0.78
V025,5,921.82,10.73,10.35,0.03,1.75,0.75
V025,6,877.17,24.11,24.2,-1.31,20.79,0.72
V025,7,839.09,20.56,21.06,0.45,21.97,0.73
V025,8,801.39,20.36,19.63,-0.48,28.28,0.85
V025,9,756.12,24.45,23.62,-0.07,1.87,0.89
V025,10,738.82,9.34,8.69,-0.72,22.46,0.75
V025,11,697.35,22.39,21.66,-1.39,11.85,0.99
V025,12,679.06,9.88,9.08,0.75,9.36,0.92
V025,13,657.95,11.4,11.32,-0.7,13.55,0.93
V025,14,619.14,20.95,20.99,1.29,7.91,0.77
V025,15,585.0,18.43,18.68,-1.36,18.23,0.81
V025,16,546.65,20.71,21.32,0.16,0.05,0.89
V025,17,508.26,20.73,20.23,-0.11,28.97,0.79
V025,18,486.42,11.79,11.22,0.18,28.49,0.88
V025,19,462.05,13.16,13.43,0.37,17.91,0.75
V025,20,427.26,18.79,18.65,-1.44,16.19,1.0
V025,21,401.43,13.95,14.88,-1.21,21.97,0.73
V025,22,378.0,12.65,12.79,0.28,23.26,0.88
V025,23,344.5,18.09,18.92,-0.14,6.76,0.75
V025,24,317.09,14.8,15.23,-1.37,3.87,0.73
V025,25,283.84,17.95,17.43,-1.0,17.78,0.93
V025,26,258.57,13.65,13.8,-1.21,28.06,0.8
V025,27,212.35,24.96,25.91,0.84,0.6,0.86
V025,28,194.8,9.48,10.27,0.87,29.17,0.88
V025,29,163.54,16.88,16.91,-0.34,14.06,0.89
V025,30,119.35,23.86,24.05,1.07,25.88,0.86
V025,31,93.6,13.91,14.19,-0.16,2.44,0.81
V025,32,47.49,24.9,24.0,0.59,25.24,0.89
V025,33,14.73,17.69,18.1,-0.21,2.74,0.99
V025,34,0.0,15.35,15.68,0.09,1.64,0.99
V025,35,0.0,21.47,20.77,1.44,22.11,0.84
V025,36,0.0,18.39,17.61,0.18,2.21,0.86
V025,37,0.0,17.4,18.14,0.68,7.49,0.97
V025,38,0.0,17.75,17.96,-0.99,25.73,0.98
V025,39,0.0,21.17,22.06,-0.59,25.83,0.85
V025,40,0.0,10.79,11.12,0.55,8.61,0.71
V025,41,0.0,11.4,11.2,-1.0,5.82,0.82
V025,42,0.0,24.35,24.88,-0.54,28.55,0.89
V025,43,0.0,15.74,15.68,-0.27,6.99,0.82
V025,44,0.0,16.97,17.03,0.79,10.76,0.92
V025,45,0.0,17.83,18.75,-0.34,27.04,0.95
V025,46,0.0,18.84,19.15,-1.25,28.51,0.73
V025,47,0.0,17.57,17.24,-0.21,18.31,0.97
V025,48,0.0,15.78,16.75,0.28,4.82,0.76
V025,49,0.0,20.17,19.27,-0.06,4.45,0.83
V025,50,0.0,20.75,20.67,-1.01,7.56,0.81
V025,51,0.0,9.18,9.35,0.32,1.86,0.82
V025,52,0.0,15.04,14.71,0.17,10.38,0.82
V025,53,0.0,21.56,20.88,0.36,15.17,0.79
V025,54,0.0,20.37,20.47,-0.07,20.03,0.94
V025,55,0.0,24.54,24.79,1.12,0.03,0.86
V025,56,0.0,11.65,10.84,0.1,22.4,0.82
V025,57,0.0,19.39,19.37,-0.19,8.71,0.81
V025,58,0.0,13.95,14.24,-1.15,2.78,0.9
V025,59,0.0,17.29,17.15,-1.04,12.33,0.94
V025,60,0.0,23.12,23.53,-1.32,20.11,0.77
V025,61,0.0,13.36,12.75,0.83,19.46,0.88
V025,62,0.0,19.36,18.83,-0.17,19.0,0.89
V025,63,0.0,21.46,21.04,0.81,13.21,0.9
V025,64,0.0,15.75,16.64,-0.96,20.25,0.87
V025,65,0.0,10.94,10.07,0.9,4.72,0.76
V025,66,0.0,24.63,25.07,-0.75,17.73,0.86
V025,67,0.0,22.36,22.81,1.0,6.35,0.89
V025,68,0.0,8.68,7.82,0.64,0.73,0.87
V025,69,0.0,22.29,22.05,-1.37,21.42,0.98
V025,70,0.0,20.19,20.35,-0.81,0.46,0.91
V025,71,0.0,11.93,12.64,-0.1,15.92,0.93
V025,72,0.0,21.25,21.54,1.32,29.47,0.98
V025,73,0.0,22.01,22.42,0.49,3.11,0.78
V025,74,0.0,8.1,7.37,-0.18,4.4,0.97
V025,75,0.0,21.7,20.84,-0.75,24.57,0.94
V025,76,0.0,24.07,25.07,1.43,12.3,0.78
V025,77,0.0,20.89,20.49,0.92,16.02,0.94
V025,78,0.0,12.69,12.71,0.19,28.29,0.78
V025,79,0.0,23.92,24.53,0.69,23.61,0.88
V025,80,0.0,12.15,11.53,1.1,21.75,0.76
V025,81,0.0,18.46,18.35,-1.02,15.96,0.78
V025,82,0.0,9.64,9.57,0.27,1.41,0.82
V025,83,0.0,12.38,11.44,-1.12,4.17,0.75
V025,84,0.0,21.66,21.54,-1.06,3.01,0.79
V025,85,0.0,21.57,21.3,-1.02,12.12,0.87
V025,86,0.0,8.5,8.76,-0.31,0.29,0.9
V025,87,0.0,20.11,20.37,-0.47,15.89,0.82
V025,88,0.0,19.91,20.08,-1.25,19.29,0.91
V025,89,0.0,14.3,15.05,1.03,5.25,0.97
V025,90,0.0,15.49,15.94,0.94,15.15,0.82
V025,91,0.0,23.56,23.02,-0.73,10.85,0.96
V025,92,0.0,23.96,23.4,1.09,7.75,0.99
V025,93,0.0,18.16,17.17,-1.4,4.42,0.76
V025,94,0.0,21.05,20.5,1.41,19.08,0.91
V025,95,0.0,11.7,12.49,0.5,25.93,0.99
V025,96,0.0,10.14,9.33,0.91,25.98,0.88
V025,97,0.0,14.22,14.53,-0.58,7.15,0.85
V025,98,0.0,11.67,11.64,1.37,25.19,0.98
V025,99,0.0,21.71,21.42,0.94,27.69,0.98
V025,100,0.0,19.61,19.04,-1.38,4.42,0.99
V025,101,0.0,15.86,16.57,-0.1,19.82,0.71
V025,102,0.0,12.25,12.12,0.39,5.15,0.93
V025,103,0.0,14.19,14.83,-1.21,20.39,0.79
V025,104,0.0,21.52,21.33,0.5,28.03,0.71
V025,105,0.0,8.19,8.73,0.44,8.79,0.85
V025,106,0.0,8.71,8.1,-0.23,25.02,0.84
V025,107,0.0,17.97,18.72,-0.57,21.02,0.96
V025,108,0.0,11.44,11.16,1.44,29.5,0.77
V025,109,0.0,9.13,8.67,-0.31,13.23,0.89
V025,110,0.0,23.29,22.95,1.05,2.8,0.71
V025,111,0.0,16.57,15.69,-0.32,26.9,0.77
V025,112,0.0,20.0,19.61,-1.37,16.7,0.95
V025,113,0.0,14.96,15.2,1.2,23.69,0.76
V025,114,0.0,20.47,20.47,0.74,14.84,0.74
V025,115,0.0,17.69,17.67,0.05,26.37,0.97
V025,116,0.0,15.71,15.62,0.05,15.59,0.99
V025,117,0.0,19.04,18.59,0.09,18.82,0.89
V025,118,0.0,17.95,17.3,-1.4,10.14,0.83
V025,119,0.0,9.05,9.68,-0.47,27.41,0.75
V025,120,0.0,8.97,8.93,-0.93,28.12,0.7
V025,121,0.0,15.01,15.87,-0.35,2.79,0.79
V025,122,0.0,16.47,15.84,-0.1,25.09,0.96
V025,123,0.0,8.84,8.16,-0.67,17.85,0.81
V025,124,0.0,22.35,22.78,-1.2,18.74,0.73
V025,125,0.0,12.34,11.69,-0.98,18.49,0.87
V025,126,0.0,10.99,11.97,-0.23,2.91,0.74
V025,127,0.0,17.93,18.88,0.22,28.47,0.83
V025,128,0.0,15.41,15.41,0.59,11.03,0.96
V025,129,0.0,8.5,8.38,0.03,18.21,0.78
V025,130,0.0,15.27,15.24,0.56,23.21,0.92
V025,131,0.0,13.81,14.81,1.05,7.8,0.76
V025,132,0.0,13.34,13.24,1.05,23.35,0.96
V025,133,0.0,12.62,12.81,-0.65,3.27,0.91
V025,134,0.0,10.43,10.77,0.44,24.31,0.74
V025,135,0.0,21.32,22.32,1.05,22.55,0.9
V025,136,0.0,15.17,15.63,0.67,18.94,0.94
V025,137,0.0,15.63,14.87,0.18,7.95,0.82
V025,138,0.0,8.3,8.06,0.93,16.28,0.7
V025,139,0.0,15.99,15.57,-0.07,12.14,0.98
V025,140,0.0,8.7,9.07,1.05,28.78,0.75
V025,141,0.0,17.03,16.12,-0.0,3.76,0.95
V025,142,0.0,9.94,9.96,0.06,29.15,0.9
V025,143,0.0,12.89,12.37,-1.12,22.7,0.91
V025,144,0.0,18.37,17.45,0.79,19.26,0.99
V025,145,0.0,17.98,17.59,-0.36,5.28,0.92
V025,146,0.0,20.03,19.43,-1.02,2.31,0.97
V025,147,0.0,11.96,11.65,-0.66,12.41,0.91
V025,148,0.0,22.8,22.17,0.56,10.58,0.99
V025,149,0.0,13.08,12.1,0.05,4.52,0.71
V025,150,0.0,19.87,20.34,-0.12,20.31,0.86
V025,151,0.0,18.71,18.9,0.5,5.99,0.78
V025,152,0.0,15.48,15.37,0.82,11.02,0.75
V025,153,0.0,12.27,11.7,0.69,14.11,0.91
V025,154,0.0,15.08,15.86,1.45,20.1,0.96
V025,155,0.0,16.63,17.5,0.99,29.75,0.89
V025,156,0.0,21.25,21.33,-0.72,10.64,0.97
V025,157,0.0,8.95,9.13,-0.38,11.6,0.97
V025,158,0.0,22.51,22.71,-0.68,14.26,0.82
V025,159,0.0,14.01,13.22,0.13,9.05,0.9
V025,160,0.0,13.43,13.29,-1.34,29.78,0.85
V025,161,0.0,8.41,8.49,1.11,23.18,0.91
V025,162,0.0,10.37,10.69,0.8,17.17,0.97
V025,163,0.0,12.71,12.19,1.11,18.76,0.7
V025,164,0.0,14.0,14.72,-1.42,0.1,0.78
V025,165,0.0,23.54,24.34,0.06,16.6,0.8
V025,166,0.0,12.14,12.77,-1.18,14.62,0.89
V025,167,0.0,9.76,9.8,0.23,22.27,0.77
V025,168,0.0,12.99,13.13,1.45,6.52,1.0
V025,169,0.0,20.14,20.8,-1.23,9.01,0.72
V025,170,0.0,14.32,15.28,-1.18,16.87,0.7
V025,171,0.0,20.12,19.51,-1.11,10.11,0.93
V025,172,0.0,9.81,9.27,-1.47,29.05,0.88
V025,173,0.0,20.24,20.54,-1.07,17.85,0.74
V025,174,0.0,14.82,14.96,0.18,3.57,0.71
V025,175,0.0,21.57,22.02,-1.25,3.82,0.97
V025,176,0.0,21.08,22.07,-0.74,14.63,0.77
V025,177,0.0,18.59,17.82,-1.12,2.16,0.91
V025,178,0.0,16.4,16.63,1.14,22.21,0.84
V025,179,0.0,24.73,24.65,-1.16,29.78,0.71
V025,180,0.0,17.35,16.97,0.01,16.76,0.77
V025,181,0.0,17.47,17.98,-0.7,11.5,0.78
V025,182,0.0,21.95,22.4,1.11,5.1,0.72
V025,183,0.0,10.03,9.35,0.1,29.13,0.81
V025,184,0.0,24.29,23.37,1.28,5.43,0.97
V025,185,0.0,8.96,9.85,-0.9,9.08,0.85
V025,186,0.0,14.47,14.81,1.42,18.19,0.92
V025,187,0.0,9.5,9.75,-0.14,26.57,0.82
V025,188,0.0,19.55,19.01,-0.72,11.28,0.79
V025,189,0.0,12.32,11.42,1.01,1.93,0.97
V025,190,0.0,10.13,9.26,0.19,15.07,0.85
V025,191,0.0,17.77,17.34,0.49,15.07,0.8
V025,192,0.0,22.05,22.51,-0.32,25.43,0.98
V025,193,0.0,17.13,16.56,1.25,5.68,0.71
V025,194,0.0,13.57,14.02,1.27,19.12,0.99
V025,195,0.0,9.57,8.69,0.31,28.98,0.85
V025,196,0.0,8.88,8.32,-0.77,10.14,0.71
V025,197,0.0,23.38,23.41,0.51,2.02,0.72
V025,198,0.0,17.97,18.74,0.09,26.33,0.94
V025,199,0.0,9.29,8.69,0.47,13.31,0.79
V026,0,1099.12,15.57,16.39,-1.19,8.39,0.86
V026,1,1062.32,19.87,20.13,1.32,23.87,0.87
V026,2,1040.74,11.65,11.55,0.58,25.14,0.99
V026,3,1006.86,18.29,18.35,-1.45,2.16,0.75
V026,4,990.32,8.93,8.73,-0.49,19.12,0.86
V026,5,956.74,18.13,18.08,-0.67,28.58,0.73
V026,6,912.37,23.96,23.58,0.04,3.27,0.72
V026,7,884.03,15.3,15.79,-0.69,16.87,0.78
V026,8,856.98,14.61,15.42,1.07,15.48,0.77
V026,9,836.08,11.28,12.19,-0.89,24.25,0.81
V026,10,790.23,24.76,24.49,-0.45,19.12,0.99
V026,11,744.68,24.6,25.01,0.76,16.9,0.93
V026,12,702.79,22.62,22.59,0.36,16.12,0.87
V026,13,659.96,23.13,22.84,-0.88,13.69,0.76
V026,14,629.45,16.47,17.28,0.35,25.66,0.75
V026,15,586.27,23.31,23.52,-1.4,18.99,0.99
V026,16,568.96,9.35,9.51,1.25,0.29,0.89
V026,17,539.19,16.07,15.77,0.38,1.58,0.93
V026,18,524.24,8.08,7.69,0.01,11.31,0.79
V026,19,483.26,22.12,22.99,1.12,15.67,0.97
V026,20,439.45,23.65,23.47,-0.65,2.95,0.84
V026,21,394.84,24.09,24.21,0.5,3.39,0.74
V026,22,365.41,15.9,16.8,-0.42,26.32,0.74
V026,23,331.16,18.49,18.69,1.08,0.1,0.76
V026,24,309.43,11.73,12.63,-1.04,1.11,0.86
V026,25,277.97,16.99,17.67,1.35,16.16,0.98
V026,26,240.33,20.33,19.86,1.29,20.02,0.82
V026,27,204.09,19.56,19.37,-1.16,21.57,0.95
V026,28,166.33,20.39,19.85,1.37,0.76,0.8
V026,29,143.33,12.42,11.52,-0.28,18.69,0.96
V026,30,97.35,24.82,25.44,-0.09,21.71,0.95
V026,31,67.89,15.91,16.48,-0.05,11.59,0.86
V026,32,31.79,19.49,19.94,-0.43,17.14,0.97
V026,33,0.0,24.6,24.05,-0.92,20.3,0.82
V026,34,0.0,8.41,8.11,0.92,23.92,0.85
V026,35,0.0,16.03,16.19,-0.84,15.78,0.7
V026,36,0.0,16.08,15.76,0.52,19.15,0.81
V026,37,0.0,8.12,7.63,0.4,2.17,0.73
V026,38,0.0,19.0,19.51,-0.54,14.69,0.98
V026,39,0.0,24.07,23.69,0.93,17.82,0.99
V026,40,0.0,16.12,16.67,0.8,14.92,0.94
V026,41,0.0,12.44,11.68,-0.22,28.31,0.85
V026,42,0.0,18.8,19.05,-1.1,11.71,0.91
V026,43,0.0,24.52,23.86,-0.27,2.85,0.77
V026,44,0.0,14.4,14.49,-0.81,6.83,0.93
V026,45,0.0,24.36,24.01,0.56,7.74,0.98
V026,46,0.0,19.44,20.04,-1.35,17.96,0.86
V026,47,0.0,12.98,12.51,0.24,21.19,0.71
